entity_id,resolution_days,owner_team,status,sla_target
1799,4,Data Stewards,closed,3
7175,6,Platform Team,closed,3
1589,5,Business Analysts,closed,14
5419,2,Platform Team,open,14
9176,6,Platform Team,closed,3
1529,7,Data Ops,closed,3
2117,4,Platform Team,closed,7
8380,5,Business Analysts,open,5
3945,4,Data Ops,open,14
452,3,Data Ops,closed,3
4718,2,Data Ops,closed,3
419,2,Platform Team,open,14
9285,5,Platform Team,closed,5
5213,2,Business Analysts,open,7
4900,1,Business Analysts,open,3
1398,9,Data Stewards,closed,7
7984,7,Platform Team,open,5
9521,2,Business Analysts,closed,5
1790,3,Data Ops,closed,5
3592,8,Data Stewards,open,14
8517,10,Data Stewards,open,7
7458,4,Data Ops,open,7
5246,1,Data Stewards,open,5
3576,5,Data Ops,open,3
6270,0,Platform Team,closed,14
6288,6,Data Ops,open,5
6763,0,Data Stewards,open,5
1629,3,Data Ops,closed,14
7616,4,Data Ops,open,5
6414,5,Platform Team,open,3
9873,9,Data Ops,open,7
1557,1,Data Ops,open,14
542,4,Data Ops,open,7
1301,4,Data Stewards,closed,5
6026,9,Platform Team,closed,14
9177,1,Platform Team,closed,3
4114,3,Business Analysts,closed,3
4616,13,Data Ops,closed,5
5020,4,Data Stewards,closed,7
9936,16,Platform Team,closed,7
4758,12,Data Stewards,open,7
5111,7,Data Stewards,closed,5
5993,0,Data Ops,open,3
1644,7,Data Ops,closed,5
5078,4,Business Analysts,closed,5
483,8,Data Stewards,open,14
4885,8,Business Analysts,open,3
9402,3,Data Ops,open,14
7765,0,Data Stewards,open,7
3003,6,Business Analysts,open,5
8617,6,Business Analysts,open,7
2955,8,Data Stewards,open,3
6607,5,Data Ops,closed,3
8161,10,Business Analysts,open,14
19,5,Platform Team,open,3
8105,5,Platform Team,open,5
6991,11,Data Stewards,open,14
4635,0,Data Ops,closed,5
3159,7,Platform Team,open,7
2031,7,Platform Team,closed,5
1576,1,Platform Team,open,14
738,0,Data Ops,closed,3
966,1,Data Ops,closed,14
1284,4,Business Analysts,closed,3
3026,5,Business Analysts,open,7
320,4,Data Ops,closed,3
8362,9,Data Ops,closed,7
7501,11,Data Ops,closed,7
4315,1,Data Ops,closed,5
6533,10,Data Stewards,closed,5
2740,2,Data Ops,closed,5
7734,8,Platform Team,open,7
2539,3,Data Ops,open,14
3420,8,Data Stewards,open,14
8720,5,Data Ops,open,7
5391,10,Platform Team,open,14
1270,2,Business Analysts,closed,5
534,1,Data Ops,closed,3
7556,5,Business Analysts,closed,3
613,2,Business Analysts,closed,14
5110,2,Platform Team,closed,14
9069,8,Business Analysts,open,5
5300,2,Data Ops,closed,5
1358,4,Business Analysts,closed,14
7682,2,Data Stewards,closed,5
8150,7,Platform Team,closed,14
7520,5,Data Stewards,open,7
1806,4,Data Stewards,closed,14
1990,3,Data Ops,open,7
8058,7,Business Analysts,open,7
3069,4,Platform Team,closed,7
3742,7,Business Analysts,open,7
546,8,Platform Team,closed,3
6491,1,Platform Team,closed,3
7304,1,Data Ops,closed,7
5856,3,Data Ops,open,5
9737,0,Data Stewards,open,7
8338,7,Data Stewards,open,7
1617,1,Platform Team,closed,14
3410,9,Business Analysts,open,5
6338,6,Data Ops,closed,14
5170,1,Data Ops,closed,7
1759,3,Platform Team,open,3
6459,1,Platform Team,open,14
2731,5,Data Stewards,open,14
2239,6,Business Analysts,closed,5
6347,5,Business Analysts,closed,7
5507,10,Data Ops,open,7
7164,4,Platform Team,open,3
5207,9,Business Analysts,open,3
8560,2,Platform Team,open,5
4821,0,Data Ops,closed,14
6044,1,Business Analysts,closed,14
6085,8,Business Analysts,closed,5
5063,3,Business Analysts,open,3
1164,5,Data Ops,closed,3
2846,9,Data Stewards,open,3
3168,11,Platform Team,closed,7
5586,1,Platform Team,closed,14
9147,6,Data Stewards,closed,14
555,4,Business Analysts,open,14
1773,3,Data Ops,closed,3
1928,1,Business Analysts,open,7
5967,8,Data Stewards,open,14
1036,6,Business Analysts,open,14
6718,0,Business Analysts,open,14
336,12,Data Ops,open,14
1359,2,Platform Team,open,3
9149,3,Data Ops,closed,5
8542,4,Data Stewards,open,7
63,3,Data Stewards,open,7
6030,2,Data Stewards,closed,3
8320,2,Platform Team,open,3
2640,4,Business Analysts,open,7
7124,0,Data Stewards,closed,14
253,8,Data Ops,open,7
394,7,Data Stewards,closed,5
5504,8,Platform Team,open,5
8236,7,Platform Team,open,5
237,3,Business Analysts,closed,3
6445,8,Data Ops,open,5
3442,1,Platform Team,open,5
2178,5,Platform Team,closed,5
2381,12,Platform Team,open,14
1468,6,Data Ops,open,14
6037,2,Data Stewards,closed,5
12,4,Data Ops,open,7
4294,5,Business Analysts,open,7
1475,10,Business Analysts,closed,5
9255,7,Data Ops,open,5
8354,7,Platform Team,open,7
8779,5,Platform Team,closed,7
2534,6,Business Analysts,closed,5
4296,1,Platform Team,closed,5
6775,5,Business Analysts,closed,5
4152,1,Data Ops,open,5
6344,4,Business Analysts,closed,3
7721,2,Platform Team,closed,14
9269,2,Platform Team,closed,7
3201,2,Data Stewards,open,14
1693,3,Data Ops,closed,7
3490,8,Platform Team,closed,3
3529,7,Data Stewards,closed,3
3088,0,Data Stewards,closed,5
5268,0,Business Analysts,closed,14
9840,5,Business Analysts,open,3
7774,7,Data Stewards,open,7
1957,1,Platform Team,open,7
118,4,Platform Team,closed,7
781,3,Business Analysts,closed,5
2149,8,Platform Team,closed,14
2460,1,Data Stewards,open,14
2493,0,Business Analysts,open,5
5561,4,Business Analysts,open,3
7111,0,Business Analysts,open,14
3946,4,Business Analysts,open,7
1067,4,Platform Team,closed,14
6888,7,Data Stewards,closed,3
3532,2,Data Stewards,open,3
6624,10,Data Stewards,closed,5
3495,6,Platform Team,closed,7
6976,4,Platform Team,closed,5
379,3,Platform Team,open,14
1143,3,Data Stewards,closed,3
583,3,Business Analysts,closed,7
7308,0,Platform Team,closed,14
592,6,Data Ops,closed,14
5058,3,Data Ops,open,3
7143,5,Data Ops,closed,14
7997,1,Business Analysts,open,5
7799,5,Platform Team,closed,5
8171,9,Business Analysts,open,5
4240,3,Platform Team,open,14
2990,1,Business Analysts,open,5
9792,2,Platform Team,closed,14
7467,0,Business Analysts,open,5
2881,10,Data Ops,open,7
7497,7,Data Stewards,closed,3
6879,5,Platform Team,open,5
1329,12,Platform Team,closed,5
3749,2,Business Analysts,closed,5
416,2,Platform Team,open,3
8226,6,Platform Team,open,5
3564,14,Platform Team,closed,5
776,6,Data Ops,open,7
451,4,Platform Team,open,5
4126,8,Business Analysts,open,3
8081,4,Data Stewards,open,3
6697,3,Platform Team,open,5
3803,5,Data Ops,closed,5
5660,3,Data Stewards,open,5
1868,4,Business Analysts,closed,7
1701,6,Business Analysts,open,5
4703,7,Data Ops,open,5
2615,9,Business Analysts,open,5
8687,9,Data Stewards,closed,14
8462,5,Data Ops,open,14
8959,3,Business Analysts,open,7
1764,4,Data Ops,closed,14
6783,6,Platform Team,closed,5
1250,0,Business Analysts,closed,14
9667,9,Data Stewards,open,14
7042,2,Data Ops,open,5
751,8,Data Ops,closed,5
321,8,Data Stewards,open,3
7894,3,Data Ops,open,14
311,3,Data Ops,open,14
1322,12,Data Stewards,closed,5
8839,8,Data Stewards,closed,14
9921,2,Data Ops,closed,3
288,2,Business Analysts,closed,14
1851,2,Platform Team,closed,7
3648,3,Business Analysts,closed,14
4595,6,Platform Team,open,5
1403,4,Business Analysts,open,14
999,5,Data Stewards,closed,3
3658,2,Data Stewards,open,14
3831,7,Data Ops,closed,3
9919,9,Data Ops,open,7
5002,4,Data Stewards,open,3
2855,3,Platform Team,closed,7
7103,7,Data Ops,closed,3
5611,4,Data Ops,open,7
3479,1,Data Stewards,closed,5
8003,5,Platform Team,closed,5
9682,11,Platform Team,closed,5
371,6,Data Stewards,closed,3
2386,1,Data Stewards,closed,3
4717,4,Data Ops,open,14
7936,5,Business Analysts,open,3
8750,0,Business Analysts,closed,7
4543,7,Business Analysts,closed,14
7160,9,Platform Team,closed,7
4163,6,Business Analysts,closed,3
5249,9,Platform Team,open,3
3454,7,Business Analysts,closed,7
4601,2,Data Ops,closed,14
8190,6,Data Ops,closed,3
7231,5,Data Stewards,closed,3
2542,4,Data Ops,open,3
7109,0,Business Analysts,open,3
1400,11,Business Analysts,closed,7
6198,3,Platform Team,closed,7
817,2,Data Ops,open,7
3333,4,Data Stewards,closed,3
3190,6,Data Ops,closed,7
387,7,Business Analysts,closed,7
6065,0,Data Stewards,closed,7
705,3,Data Stewards,closed,5
8078,2,Data Ops,closed,3
4788,0,Data Ops,closed,7
7043,11,Business Analysts,closed,3
1375,1,Data Ops,open,3
1684,1,Platform Team,open,7
4932,9,Platform Team,open,7
5714,1,Platform Team,closed,5
2062,5,Platform Team,closed,14
5526,6,Business Analysts,open,5
9718,1,Platform Team,open,3
4396,6,Platform Team,closed,14
6444,4,Business Analysts,open,7
3422,12,Business Analysts,closed,5
1575,3,Business Analysts,closed,7
6355,6,Data Ops,closed,14
3721,11,Business Analysts,open,5
3001,3,Data Ops,closed,3
3317,5,Data Ops,open,14
4661,0,Business Analysts,closed,3
1860,6,Data Stewards,closed,14
1722,3,Data Ops,open,7
5508,3,Data Stewards,closed,5
3547,1,Data Stewards,closed,3
9032,4,Data Ops,open,3
2590,3,Business Analysts,open,7
4142,3,Data Stewards,open,3
3972,3,Platform Team,open,3
9993,11,Platform Team,closed,7
2793,9,Business Analysts,open,3
9898,3,Data Ops,closed,14
3758,1,Data Ops,closed,3
6802,1,Business Analysts,open,7
1728,3,Platform Team,open,3
4584,6,Data Ops,closed,14
978,10,Data Stewards,closed,5
1804,8,Data Ops,open,3
4035,0,Business Analysts,closed,5
8233,2,Data Ops,open,7
4632,3,Business Analysts,closed,14
7941,3,Data Stewards,open,14
286,1,Data Stewards,open,3
2890,0,Data Stewards,open,5
4347,10,Platform Team,closed,14
4848,0,Data Ops,closed,5
8465,5,Platform Team,closed,7
2621,5,Data Ops,open,7
3409,0,Data Stewards,closed,3
6945,10,Data Stewards,open,3
7669,4,Data Stewards,closed,3
9084,6,Business Analysts,closed,14
2770,5,Data Stewards,closed,14
3208,1,Data Stewards,closed,3
4448,2,Data Stewards,open,5
6318,3,Data Stewards,closed,7
3563,8,Data Ops,closed,14
165,0,Platform Team,closed,5
6755,3,Data Ops,closed,3
5121,1,Business Analysts,closed,3
8446,2,Data Ops,closed,5
4460,6,Business Analysts,closed,5
6417,6,Data Ops,open,14
9279,7,Data Stewards,open,3
4165,3,Data Stewards,closed,7
8437,3,Data Stewards,open,5
8598,3,Platform Team,closed,5
520,9,Data Ops,closed,5
3281,0,Business Analysts,open,3
9887,4,Data Stewards,open,14
3727,5,Data Ops,closed,7
789,2,Data Stewards,open,14
8888,4,Data Ops,open,7
9548,0,Data Ops,closed,3
1253,4,Data Ops,closed,5
3704,7,Business Analysts,open,7
3642,11,Platform Team,closed,14
654,4,Platform Team,closed,3
370,1,Business Analysts,closed,5
8385,2,Data Ops,closed,7
1594,7,Platform Team,closed,7
8351,8,Platform Team,open,7
2873,5,Platform Team,closed,7
3240,1,Data Ops,closed,7
5841,4,Platform Team,closed,14
4737,1,Data Stewards,open,7
4546,0,Business Analysts,closed,14
5790,10,Platform Team,open,14
3144,0,Data Ops,closed,14
2073,2,Platform Team,closed,7
2367,4,Data Ops,open,5
6139,4,Data Ops,open,3
9697,5,Data Ops,open,3
1218,6,Data Stewards,open,3
2331,7,Data Stewards,open,3
96,2,Business Analysts,closed,7
5735,11,Business Analysts,closed,3
597,8,Platform Team,closed,3
5204,1,Platform Team,open,7
5929,8,Business Analysts,closed,7
8515,3,Data Ops,closed,7
6926,12,Platform Team,closed,3
9675,6,Business Analysts,closed,3
9169,11,Data Stewards,open,3
2940,2,Data Ops,closed,14
2461,3,Data Ops,closed,14
7628,2,Data Ops,open,5
2784,1,Platform Team,open,7
805,9,Data Stewards,open,14
5164,3,Data Stewards,open,14
1280,3,Data Ops,open,7
1854,4,Platform Team,open,5
2189,0,Business Analysts,closed,3
8281,0,Platform Team,closed,5
5624,4,Business Analysts,open,7
3323,0,Platform Team,closed,3
433,5,Business Analysts,closed,5
383,10,Business Analysts,open,14
5829,6,Data Stewards,open,5
323,8,Data Ops,closed,3
3130,3,Platform Team,closed,5
6364,6,Business Analysts,closed,14
3566,0,Business Analysts,open,3
6846,2,Data Ops,open,14
3733,2,Platform Team,open,7
7080,5,Data Stewards,open,14
258,8,Platform Team,closed,5
2267,2,Business Analysts,open,14
2403,0,Business Analysts,open,5
2480,4,Data Stewards,open,7
9899,2,Business Analysts,open,7
15,5,Data Stewards,open,14
2657,0,Business Analysts,open,7
157,1,Platform Team,closed,14
5253,4,Data Ops,open,5
7,0,Data Stewards,open,14
9803,3,Platform Team,open,5
3511,5,Platform Team,open,5
1053,6,Data Ops,open,14
5813,5,Platform Team,open,14
3669,0,Data Stewards,closed,5
6071,7,Business Analysts,closed,7
9332,0,Data Ops,open,3
1698,4,Data Ops,closed,7
614,6,Data Ops,open,5
9374,1,Data Stewards,closed,5
3483,6,Data Ops,closed,5
9839,3,Business Analysts,closed,14
2974,3,Business Analysts,closed,7
7769,1,Business Analysts,closed,3
5540,4,Data Stewards,open,3
1602,0,Data Ops,closed,14
9,5,Business Analysts,open,7
3567,7,Data Stewards,closed,7
7382,6,Business Analysts,closed,3
3010,10,Platform Team,closed,3
786,10,Data Ops,open,14
1781,7,Data Stewards,open,7
7814,0,Platform Team,open,7
6068,4,Data Ops,open,5
6830,0,Data Stewards,open,14
9805,9,Business Analysts,closed,3
9696,3,Data Stewards,open,5
203,3,Data Ops,closed,7
7594,3,Data Ops,open,7
1878,0,Data Stewards,open,5
1338,3,Data Ops,closed,14
1733,4,Platform Team,closed,7
4018,5,Business Analysts,closed,14
8843,1,Data Stewards,closed,5
3118,2,Platform Team,closed,14
8475,7,Platform Team,open,14
2094,2,Data Stewards,closed,3
2418,2,Data Stewards,open,5
7758,4,Data Ops,open,7
3198,7,Data Ops,open,3
4559,7,Data Ops,closed,7
5933,7,Business Analysts,open,5
907,1,Business Analysts,open,3
2409,1,Data Stewards,closed,7
7000,3,Business Analysts,closed,3
7672,1,Data Stewards,open,14
744,4,Platform Team,open,5
1049,10,Platform Team,open,14
1289,3,Platform Team,closed,5
1147,7,Business Analysts,closed,7
6997,5,Data Ops,closed,14
4828,9,Data Ops,open,5
5270,1,Platform Team,closed,14
8709,2,Data Stewards,open,7
7362,5,Platform Team,open,5
3799,1,Data Ops,open,5
2708,8,Platform Team,open,14
127,0,Data Ops,open,5
9159,4,Data Stewards,open,3
3770,10,Platform Team,open,14
7191,2,Business Analysts,closed,7
8119,3,Data Stewards,open,3
1472,0,Business Analysts,open,7
749,6,Data Stewards,closed,5
832,1,Platform Team,closed,5
655,5,Data Ops,closed,5
9739,1,Data Stewards,closed,14
6081,4,Business Analysts,closed,7
5671,13,Data Stewards,open,7
1571,6,Data Ops,open,5
2104,0,Data Stewards,open,5
7693,6,Platform Team,open,14
8334,9,Platform Team,open,3
505,8,Business Analysts,closed,14
4112,6,Data Ops,closed,7
5321,4,Data Ops,open,14
8356,7,Platform Team,closed,7
5502,0,Platform Team,closed,5
8178,5,Data Ops,open,5
2377,13,Platform Team,closed,5
5858,5,Platform Team,closed,14
7237,0,Platform Team,closed,14
5864,0,Business Analysts,open,14
2288,4,Platform Team,open,14
727,9,Data Stewards,open,7
1560,0,Platform Team,open,14
9288,6,Data Ops,open,3
8312,3,Data Ops,open,7
4486,2,Business Analysts,closed,7
4008,9,Platform Team,closed,14
287,1,Data Stewards,closed,14
1356,5,Platform Team,closed,3
8370,8,Business Analysts,closed,5
5832,5,Data Ops,open,3
1051,5,Platform Team,open,7
9885,6,Platform Team,closed,14
6249,2,Business Analysts,open,5
919,4,Business Analysts,closed,7
5142,6,Data Stewards,closed,7
714,2,Business Analysts,closed,14
4997,6,Platform Team,closed,5
4651,5,Platform Team,open,3
5035,3,Platform Team,closed,7
6517,7,Business Analysts,open,7
1335,3,Platform Team,open,7
1032,3,Business Analysts,open,5
1655,4,Data Stewards,open,3
6686,10,Business Analysts,closed,3
6774,2,Business Analysts,closed,3
5179,6,Business Analysts,open,14
9211,2,Business Analysts,closed,7
6261,14,Platform Team,closed,7
3766,3,Platform Team,closed,5
6178,6,Platform Team,open,14
9891,10,Platform Team,closed,14
5096,3,Business Analysts,open,5
4675,4,Business Analysts,closed,7
5450,1,Data Stewards,closed,7
1603,3,Data Stewards,open,3
9155,6,Data Stewards,closed,7
5045,8,Data Ops,closed,5
7502,6,Data Ops,closed,14
2004,3,Business Analysts,closed,7
2712,10,Data Stewards,open,7
9539,9,Business Analysts,closed,3
9734,3,Data Stewards,closed,5
6143,8,Business Analysts,closed,7
9656,1,Platform Team,open,14
6136,5,Data Ops,closed,3
9315,1,Data Stewards,open,14
414,10,Data Ops,open,7
4373,8,Business Analysts,open,7
6860,1,Platform Team,closed,7
1971,4,Data Stewards,open,5
2522,0,Data Ops,closed,14
6469,1,Data Stewards,closed,7
412,1,Platform Team,closed,3
2416,2,Data Stewards,open,3
2948,6,Data Stewards,closed,5
8062,7,Data Stewards,closed,14
8590,6,Data Stewards,open,14
8621,4,Data Stewards,closed,14
3840,3,Platform Team,closed,14
150,6,Platform Team,closed,14
4998,3,Data Ops,closed,5
295,3,Platform Team,open,5
4472,0,Platform Team,closed,3
7569,1,Data Stewards,open,5
1043,1,Platform Team,closed,5
4468,3,Business Analysts,closed,3
8554,2,Data Stewards,closed,14
8916,4,Data Stewards,closed,3
4190,10,Platform Team,closed,7
20,7,Data Ops,closed,5
2287,0,Data Stewards,closed,7
628,3,Data Ops,closed,14
4482,6,Data Stewards,open,7
8934,4,Data Stewards,open,3
4327,4,Platform Team,open,7
8945,6,Data Ops,closed,5
4721,14,Data Ops,closed,5
5149,7,Data Ops,closed,5
4238,0,Business Analysts,open,5
3763,3,Platform Team,closed,7
5907,0,Data Stewards,closed,3
6067,8,Data Ops,closed,3
5357,9,Data Stewards,open,7
3177,0,Platform Team,open,14
8826,4,Data Stewards,closed,7
2861,7,Business Analysts,open,14
7256,6,Platform Team,closed,5
7945,0,Data Stewards,open,7
9912,2,Data Stewards,closed,14
7083,4,Business Analysts,closed,7
4459,11,Data Stewards,open,5
8904,4,Data Stewards,open,3
290,0,Data Ops,open,7
8189,8,Data Stewards,closed,3
8036,11,Data Ops,closed,5
9774,0,Data Stewards,closed,5
3365,4,Platform Team,closed,14
5669,9,Data Stewards,closed,14
7740,1,Data Ops,open,5
1050,1,Business Analysts,closed,5
7431,5,Platform Team,closed,3
2244,2,Data Stewards,closed,14
5525,6,Data Stewards,open,5
7662,6,Data Stewards,closed,5
5286,6,Data Stewards,closed,5
5770,5,Business Analysts,open,5
5706,6,Data Ops,closed,3
731,3,Data Stewards,open,7
8177,5,Platform Team,closed,7
8456,8,Data Stewards,open,7
8880,3,Platform Team,open,5
8610,1,Data Ops,closed,3
8582,5,Platform Team,closed,3
2090,7,Data Ops,closed,7
6403,7,Data Stewards,open,3
8922,5,Business Analysts,open,7
8340,6,Business Analysts,closed,7
4918,6,Data Stewards,open,14
1153,3,Platform Team,closed,7
4012,7,Business Analysts,open,5
4704,14,Data Stewards,open,3
3028,1,Data Stewards,open,7
1515,5,Platform Team,closed,3
3973,1,Data Stewards,open,3
9793,2,Platform Team,open,7
1853,3,Data Stewards,open,5
6507,11,Data Stewards,closed,7
1638,11,Business Analysts,open,14
7319,10,Platform Team,open,7
2479,2,Business Analysts,closed,7
8683,6,Business Analysts,open,5
2671,2,Business Analysts,open,14
3244,0,Platform Team,closed,5
6295,5,Data Ops,open,3
3339,2,Data Ops,closed,7
4658,5,Data Ops,closed,14
7951,6,Platform Team,open,5
7876,1,Platform Team,open,7
87,5,Data Ops,open,14
1818,0,Data Stewards,open,14
115,4,Business Analysts,closed,7
1923,1,Data Stewards,open,14
9970,6,Business Analysts,open,14
4716,4,Data Stewards,open,7
4268,7,Business Analysts,open,5
5350,8,Platform Team,closed,5
4131,9,Data Stewards,closed,3
6625,7,Platform Team,closed,5
7831,5,Business Analysts,closed,3
9401,9,Data Stewards,closed,5
3692,6,Platform Team,open,3
5474,6,Data Ops,closed,3
1580,7,Data Ops,closed,7
2594,7,Data Ops,closed,7
9419,5,Business Analysts,open,7
7477,2,Data Stewards,open,7
9977,6,Data Ops,closed,5
2277,5,Business Analysts,open,5
5716,0,Data Ops,open,3
2788,0,Platform Team,open,3
1278,3,Data Stewards,closed,14
9651,3,Data Ops,closed,3
5493,4,Data Ops,open,5
1918,5,Platform Team,open,14
6637,7,Platform Team,open,3
2945,4,Platform Team,closed,7
6894,2,Data Ops,open,5
8200,3,Data Stewards,open,14
2050,2,Data Stewards,open,14
9715,0,Platform Team,open,7
5846,2,Data Ops,closed,3
2438,5,Data Stewards,closed,5
651,9,Data Stewards,closed,5
3988,5,Platform Team,open,14
7215,5,Data Ops,closed,3
1066,2,Business Analysts,open,5
7214,1,Data Stewards,closed,14
3823,1,Data Ops,closed,14
3431,4,Platform Team,open,5
9174,4,Business Analysts,closed,3
8931,7,Data Stewards,open,7
569,6,Business Analysts,open,3
622,0,Data Stewards,closed,7
5012,12,Platform Team,closed,3
8829,4,Business Analysts,closed,7
4536,6,Data Stewards,closed,3
3101,0,Platform Team,closed,3
5361,1,Platform Team,open,5
3745,11,Data Ops,open,14
2957,9,Business Analysts,open,14
3038,0,Data Stewards,open,14
5223,2,Data Ops,closed,3
6336,1,Platform Team,open,5
4839,0,Business Analysts,open,5
3694,4,Data Stewards,open,7
6057,3,Business Analysts,closed,3
1548,1,Business Analysts,closed,7
5954,8,Data Ops,closed,3
2309,3,Platform Team,closed,3
5606,3,Data Ops,closed,14
8909,1,Business Analysts,open,14
2592,3,Data Stewards,open,14
9939,1,Data Stewards,closed,3
3933,9,Data Stewards,open,3
5992,9,Data Stewards,open,14
5919,3,Data Stewards,closed,5
848,2,Data Stewards,closed,3
986,9,Data Stewards,closed,7
9611,12,Data Ops,closed,5
7123,2,Business Analysts,closed,7
4667,4,Data Stewards,closed,3
599,0,Platform Team,open,14
6192,0,Data Stewards,closed,14
9192,4,Platform Team,open,14
7086,9,Platform Team,closed,3
4753,2,Data Ops,open,3
8472,7,Data Stewards,open,14
5371,1,Business Analysts,closed,5
1151,1,Data Stewards,open,7
8771,7,Data Ops,open,3
4547,9,Data Stewards,closed,14
9412,2,Business Analysts,open,14
1022,6,Platform Team,closed,5
3274,13,Data Stewards,closed,7
224,7,Data Ops,open,7
682,1,Platform Team,open,3
3110,2,Platform Team,closed,3
5635,5,Business Analysts,closed,7
7358,0,Data Stewards,closed,14
6660,0,Data Ops,open,14
9836,5,Business Analysts,open,3
6754,1,Data Ops,open,14
9125,11,Business Analysts,closed,7
6758,0,Platform Team,open,5
5418,7,Platform Team,closed,5
6688,0,Business Analysts,closed,7
85,7,Business Analysts,closed,5
5780,6,Data Stewards,closed,7
5313,6,Business Analysts,closed,14
277,10,Business Analysts,closed,3
8151,9,Business Analysts,open,5
9636,3,Business Analysts,open,5
2853,6,Data Stewards,open,5
1313,2,Business Analysts,closed,7
9333,7,Data Stewards,closed,3
7706,0,Business Analysts,closed,7
1204,6,Business Analysts,open,14
2608,6,Data Ops,closed,7
2110,9,Data Ops,closed,3
5601,1,Data Ops,closed,7
4582,4,Data Stewards,closed,3
5115,9,Platform Team,closed,5
8644,0,Data Stewards,open,5
3285,4,Business Analysts,open,7
8237,3,Platform Team,open,14
2866,4,Business Analysts,closed,3
9421,2,Platform Team,closed,7
5726,6,Platform Team,open,3
8471,8,Data Stewards,open,7
9946,0,Platform Team,open,7
7154,4,Data Stewards,closed,7
1502,6,Data Ops,closed,5
7890,6,Platform Team,open,3
9369,10,Data Stewards,closed,14
4187,3,Platform Team,open,7
4476,5,Data Stewards,closed,5
8856,9,Data Stewards,open,3
7782,13,Data Ops,open,14
6455,4,Business Analysts,closed,7
5498,10,Business Analysts,closed,5
5160,7,Data Ops,open,7
9274,6,Data Ops,closed,5
7907,4,Data Stewards,open,7
9876,18,Data Stewards,closed,3
2039,3,Business Analysts,open,14
9063,11,Business Analysts,open,7
989,1,Platform Team,closed,14
9295,4,Platform Team,open,14
8378,7,Business Analysts,open,3
2257,0,Business Analysts,closed,5
7891,9,Data Ops,open,7
3116,5,Business Analysts,open,3
4363,7,Business Analysts,open,5
1139,1,Data Ops,closed,7
3195,5,Platform Team,open,5
2156,9,Data Ops,closed,14
2907,3,Data Stewards,closed,5
4805,3,Data Stewards,open,3
3852,5,Platform Team,closed,7
7751,1,Data Ops,open,3
2707,9,Data Stewards,closed,5
263,9,Business Analysts,open,5
9420,2,Data Stewards,closed,14
282,1,Business Analysts,closed,3
4749,14,Data Ops,closed,3
6769,7,Data Ops,closed,14
4706,3,Data Ops,closed,7
3627,5,Data Stewards,open,14
4432,8,Business Analysts,open,7
8890,1,Business Analysts,closed,14
9403,3,Platform Team,open,5
5573,1,Data Ops,closed,3
5581,11,Business Analysts,open,7
1744,6,Platform Team,open,7
9222,0,Platform Team,open,3
1872,9,Data Stewards,closed,14
3856,6,Data Stewards,closed,3
7929,4,Business Analysts,closed,5
9740,2,Platform Team,closed,3
9666,4,Data Ops,closed,7
2448,3,Data Ops,closed,14
7015,8,Data Stewards,closed,14
6203,5,Platform Team,open,7
4053,6,Business Analysts,open,14
9538,9,Data Ops,open,3
3193,7,Data Ops,open,7
6101,6,Data Ops,closed,7
265,10,Data Stewards,closed,14
2653,6,Data Ops,closed,3
8766,3,Platform Team,open,7
7847,6,Platform Team,closed,7
1272,5,Business Analysts,open,14
5583,8,Data Ops,open,3
1724,5,Data Ops,open,3
8118,3,Data Ops,closed,3
1783,2,Platform Team,open,3
3004,9,Data Stewards,closed,3
5392,0,Data Stewards,open,3
6231,6,Data Stewards,closed,5
2924,3,Data Ops,open,3
8173,10,Platform Team,closed,14
3165,2,Platform Team,open,3
2587,6,Data Ops,open,3
2019,3,Data Ops,closed,3
7605,10,Platform Team,open,7
7848,3,Business Analysts,open,3
5482,4,Business Analysts,closed,7
3683,6,Data Ops,open,14
3911,3,Data Ops,open,7
5861,8,Data Ops,closed,14
1152,7,Data Stewards,open,5
5552,3,Data Stewards,open,14
9140,2,Data Stewards,closed,5
4771,7,Business Analysts,closed,14
5218,9,Platform Team,open,14
9924,10,Platform Team,closed,5
5100,3,Data Stewards,open,14
1513,6,Data Stewards,closed,3
2368,2,Platform Team,closed,7
9711,2,Data Ops,open,3
9693,1,Data Ops,open,5
2338,7,Platform Team,open,14
7391,3,Platform Team,open,7
8225,2,Business Analysts,closed,5
285,4,Business Analysts,open,3
683,4,Data Ops,open,5
7560,2,Data Stewards,open,5
8032,13,Business Analysts,closed,3
6576,8,Platform Team,closed,14
835,7,Data Ops,closed,3
5294,4,Platform Team,open,7
8363,2,Platform Team,open,5
5134,9,Platform Team,closed,14
7830,0,Business Analysts,closed,3
3706,5,Data Stewards,closed,7
1607,3,Data Ops,closed,5
7251,2,Platform Team,open,3
349,1,Platform Team,open,7
6829,0,Data Stewards,open,7
8421,7,Data Ops,closed,5
903,1,Data Stewards,open,7
6712,8,Data Stewards,open,14
5191,7,Platform Team,closed,14
7691,0,Data Stewards,open,3
1951,6,Data Stewards,open,3
4901,1,Platform Team,open,7
3315,3,Data Ops,closed,3
7403,8,Data Ops,closed,14
8301,3,Platform Team,open,7
8891,7,Data Ops,open,5
1421,7,Business Analysts,open,14
7674,8,Data Stewards,open,3
7309,5,Business Analysts,closed,3
590,4,Data Stewards,closed,14
4871,0,Business Analysts,closed,5
8792,9,Data Stewards,closed,7
9694,8,Business Analysts,closed,7
7621,1,Business Analysts,open,7
9563,6,Data Ops,open,7
1768,1,Data Ops,open,14
8251,7,Data Ops,open,14
1428,6,Data Stewards,open,7
